suite,seed,frame,fraction,energy_ratio,event_recall,event_blocks,gini,is_event,previous_is_event,event_transition,is_scene_cut
state,42,14,0.2,0.38516692115664236,0.0,0,0.27671760698693443,0,0,0,0
state,42,15,0.05,0.1364782947953662,0.0,0,0.2879637013056981,0,0,0,0
state,42,15,0.1,0.2182424334914983,0.0,0,0.2879637013056981,0,0,0,0
state,42,15,0.2,0.3852731634845807,0.0,0,0.2879637013056981,0,0,0,0
state,42,16,0.05,0.13275961247309565,0.0,0,0.28617849595832956,0,0,0,0
state,42,16,0.1,0.21336459271954417,0.0,0,0.28617849595832956,0,0,0,0
state,42,16,0.2,0.38661846332789923,0.0,0,0.28617849595832956,0,0,0,0
state,42,17,0.05,0.17193401599803002,0.0,0,0.2819052428681991,0,0,0,0
state,42,17,0.1,0.24127194760799953,0.0,0,0.2819052428681991,0,0,0,0
state,42,17,0.2,0.379487662497873,0.0,0,0.2819052428681991,0,0,0,0
state,42,18,0.05,0.16121334250675906,0.0,0,0.29436928812610175,0,0,0,0
state,42,18,0.1,0.24212339951559075,0.0,0,0.29436928812610175,0,0,0,0
state,42,18,0.2,0.39216979051449663,0.0,0,0.29436928812610175,0,0,0,0
state,42,19,0.05,0.18200205959432483,0.0,0,0.28911994341999403,0,0,0,0
state,42,19,0.1,0.2546027466489085,0.0,0,0.28911994341999403,0,0,0,0
state,42,19,0.2,0.39030512002804285,0.0,0,0.28911994341999403,0,0,0,0
state,42,20,0.05,0.16813857097931612,0.0,0,0.2947209503355337,0,0,0,0
state,42,20,0.1,0.24432059749211474,0.0,0,0.2947209503355337,0,0,0,0
state,42,20,0.2,0.3936673189628306,0.0,0,0.2947209503355337,0,0,0,0
state,42,21,0.05,0.14693292094890759,0.0,0,0.29431112104985885,0,0,0,0
state,42,21,0.1,0.22873305708794558,0.0,0,0.29431112104985885,0,0,0,0
state,42,21,0.2,0.3867002707429884,0.0,0,0.29431112104985885,0,0,0,0
state,42,22,0.05,0.1818769007643412,0.0,0,0.28272309922705113,0,0,0,0
state,42,22,0.1,0.24806336289485514,0.0,0,0.28272309922705113,0,0,0,0
state,42,22,0.2,0.388999757893428,0.0,0,0.28272309922705113,0,0,0,0
state,42,23,0.05,0.17116406797153255,0.0,0,0.30783163892164705,0,0,0,0
state,42,23,0.1,0.24637586419685356,0.0,0,0.30783163892164705,0,0,0,0
state,42,23,0.2,0.40547940656103826,0.0,0,0.30783163892164705,0,0,0,0
state,42,24,0.05,0.17534976670966,0.0,0,0.30706679128911657,0,0,0,0
state,42,24,0.1,0.25028800660027256,0.0,0,0.30706679128911657,0,0,0,0
state,42,24,0.2,0.40778567528246884,0.0,0,0.30706679128911657,0,0,0,0
state,42,25,0.05,0.15711964219007707,0.0,0,0.31353046926831407,0,0,0,0
state,42,25,0.1,0.23748750721008718,0.0,0,0.31353046926831407,0,0,0,0
state,42,25,0.2,0.4133515868178091,0.0,0,0.31353046926831407,0,0,0,0
state,42,26,0.05,0.15196650807086615,0.0,0,0.3040298182862113,0,0,0,0
state,42,26,0.1,0.23540943768029565,0.0,0,0.3040298182862113,0,0,0,0
state,42,26,0.2,0.40210963815279,0.0,0,0.3040298182862113,0,0,0,0
state,42,27,0.05,0.1664324172848528,0.0,0,0.26609669437120437,0,0,0,0
state,42,27,0.1,0.23561389544865174,0.0,0,0.26609669437120437,0,0,0,0
state,42,27,0.2,0.3724384911561719,0.0,0,0.26609669437120437,0,0,0,0
event,42,1,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,1,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,1,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,2,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,2,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,2,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,3,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,3,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,3,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,4,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,4,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,4,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,5,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,5,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,5,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,6,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,6,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,6,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,7,0.05,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,42,7,0.1,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,42,7,0.2,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,42,8,0.05,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,42,8,0.1,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,42,8,0.2,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,42,9,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,9,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,9,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,10,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,10,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,10,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,11,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,11,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,11,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,12,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,12,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,12,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,13,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,13,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,13,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,14,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,14,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,14,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,15,0.05,0.75,0.75,4,0.9166666666666666,1,0,1,0
event,42,15,0.1,1.0,1.0,4,0.9166666666666666,1,0,1,0
event,42,15,0.2,1.0,1.0,4,0.9166666666666666,1,0,1,0
event,42,16,0.05,1.0,0.0,0,0.9791666666666666,0,1,1,0
event,42,16,0.1,1.0,0.0,0,0.9791666666666666,0,1,1,0
event,42,16,0.2,1.0,0.0,0,0.9791666666666666,0,1,1,0
event,42,17,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,17,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,17,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,18,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,18,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,18,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,19,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,19,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,19,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,20,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,20,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,20,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,21,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,21,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,21,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,22,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,22,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,22,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,23,0.05,1.0,1.0,1,0.9791666666666666,1,0,1,0
event,42,23,0.1,1.0,1.0,1,0.9791666666666666,1,0,1,0
event,42,23,0.2,1.0,1.0,1,0.9791666666666666,1,0,1,0
event,42,24,0.05,0.75,0.0,0,0.9166666666666666,0,1,1,0
event,42,24,0.1,1.0,0.0,0,0.9166666666666666,0,1,1,0
event,42,24,0.2,1.0,0.0,0,0.9166666666666666,0,1,1,0
event,42,25,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,25,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,25,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,26,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,26,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,26,0.2,0.0,0.0,0,0.0,0,0,0,0
event,42,27,0.05,0.0,0.0,0,0.0,0,0,0,0
event,42,27,0.1,0.0,0.0,0,0.0,0,0,0,0
event,42,27,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,1,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,1,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,1,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,2,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,2,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,2,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,3,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,3,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,3,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,4,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,4,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,4,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,5,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,5,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,5,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,6,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,6,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,6,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,7,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,7,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,7,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,8,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,8,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,8,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,9,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,9,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,9,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,10,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,10,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,10,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,11,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,11,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,11,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,12,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,12,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,12,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,13,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,13,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,13,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,14,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,14,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,14,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,15,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,15,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,15,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,16,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,16,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,16,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,17,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,17,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,17,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,18,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,18,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,18,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,19,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,19,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,19,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,20,0.05,0.10286860219188397,0.0625,48,0.19055761081285652,1,0,1,1
scene_cut,42,20,0.1,0.16422431121130632,0.10416666666666667,48,0.19055761081285652,1,0,1,1
scene_cut,42,20,0.2,0.305844514473062,0.20833333333333334,48,0.19055761081285652,1,0,1,1
scene_cut,42,21,0.05,0.0,0.0,0,0.0,0,1,1,0
scene_cut,42,21,0.1,0.0,0.0,0,0.0,0,1,1,0
scene_cut,42,21,0.2,0.0,0.0,0,0.0,0,1,1,0
scene_cut,42,22,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,22,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,22,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,23,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,23,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,23,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,24,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,24,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,24,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,25,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,25,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,25,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,26,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,26,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,26,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,27,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,27,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,42,27,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,1,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,1,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,1,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,2,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,2,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,2,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,3,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,3,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,3,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,4,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,4,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,4,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,5,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,5,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,5,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,6,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,6,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,6,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,7,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,7,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,7,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,8,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,8,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,8,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,9,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,9,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,9,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,10,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,10,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,10,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,11,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,11,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,11,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,12,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,12,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,12,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,13,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,13,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,13,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,14,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,14,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,14,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,15,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,15,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,15,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,16,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,16,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,16,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,17,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,17,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,17,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,18,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,18,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,18,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,19,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,19,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,19,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,20,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,20,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,20,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,21,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,21,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,21,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,22,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,22,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,22,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,23,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,23,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,23,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,24,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,24,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,24,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,25,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,25,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,25,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,26,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,26,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,26,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,101,27,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,101,27,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,101,27,0.2,0.0,0.0,0,0.0,0,0,0,0
state,101,1,0.05,0.13364131020242762,0.0,0,0.32246511984294884,0,0,0,0
state,101,1,0.1,0.21271909343181494,0.0,0,0.32246511984294884,0,0,0,0
state,101,1,0.2,0.386833936182069,0.0,0,0.32246511984294884,0,0,0,0
state,101,2,0.05,0.13740487795268197,0.0,0,0.29071643180718604,0,0,0,0
state,101,2,0.1,0.21099245680396014,0.0,0,0.29071643180718604,0,0,0,0
state,101,2,0.2,0.3641791537907859,0.0,0,0.29071643180718604,0,0,0,0
state,101,3,0.05,0.15892370323964444,0.0,0,0.3173267505401647,0,0,0,0
state,101,3,0.1,0.2463425018371094,0.0,0,0.3173267505401647,0,0,0,0
state,101,3,0.2,0.4149479074385668,0.0,0,0.3173267505401647,0,0,0,0
state,101,4,0.05,0.15617163993424377,0.0,0,0.31515462971666813,0,0,0,0
state,101,4,0.1,0.23920260946626515,0.0,0,0.31515462971666813,0,0,0,0
state,101,4,0.2,0.39728265118322353,0.0,0,0.31515462971666813,0,0,0,0
state,101,5,0.05,0.15599308564870643,0.0,0,0.3299225506084822,0,0,0,0
state,101,5,0.1,0.23745989024087588,0.0,0,0.3299225506084822,0,0,0,0
state,101,5,0.2,0.40592764724702135,0.0,0,0.3299225506084822,0,0,0,0
state,101,6,0.05,0.1669453702805572,0.0,0,0.3538666251998143,0,0,0,0
state,101,6,0.1,0.24237849844088366,0.0,0,0.3538666251998143,0,0,0,0
state,101,6,0.2,0.41688711624133135,0.0,0,0.3538666251998143,0,0,0,0
state,101,7,0.05,0.16574487014475123,0.0,0,0.32978601402596386,0,0,0,0
state,101,7,0.1,0.24408204729642483,0.0,0,0.32978601402596386,0,0,0,0
state,101,7,0.2,0.4038181438615899,0.0,0,0.32978601402596386,0,0,0,0
state,101,8,0.05,0.14097859017911224,0.0,0,0.3128742604014268,0,0,0,0
state,101,8,0.1,0.2127655697515872,0.0,0,0.3128742604014268,0,0,0,0
state,101,8,0.2,0.38013998215427314,0.0,0,0.3128742604014268,0,0,0,0
state,101,9,0.05,0.13490324913598398,0.0,0,0.30097046513124,0,0,0,0
state,101,9,0.1,0.21104540692104137,0.0,0,0.30097046513124,0,0,0,0
state,101,9,0.2,0.3777188537283408,0.0,0,0.30097046513124,0,0,0,0
state,101,10,0.05,0.14588924303821751,0.0,0,0.32659629921511524,0,0,0,0
state,101,10,0.1,0.23106237768686977,0.0,0,0.32659629921511524,0,0,0,0
state,101,10,0.2,0.4014065723964244,0.0,0,0.32659629921511524,0,0,0,0
state,101,11,0.05,0.14249858448116925,0.0,0,0.3510823270254961,0,0,0,0
state,101,11,0.1,0.22195464673606435,0.0,0,0.3510823270254961,0,0,0,0
state,101,11,0.2,0.4105043026293575,0.0,0,0.3510823270254961,0,0,0,0
state,101,12,0.05,0.18687528471434353,0.0,0,0.3513422838263753,0,0,0,0
state,101,12,0.1,0.26007616074402223,0.0,0,0.3513422838263753,0,0,0,0
state,101,12,0.2,0.4233690626867158,0.0,0,0.3513422838263753,0,0,0,0
state,101,13,0.05,0.14249233221602003,0.0,0,0.32195057150824624,0,0,0,0
state,101,13,0.1,0.2197175496746288,0.0,0,0.32195057150824624,0,0,0,0
state,101,13,0.2,0.3836093335285915,0.0,0,0.32195057150824624,0,0,0,0
state,101,14,0.05,0.14447743278551045,0.0,0,0.32484472322339375,0,0,0,0
state,101,14,0.1,0.22286284913994017,0.0,0,0.32484472322339375,0,0,0,0
state,101,14,0.2,0.39863063813111027,0.0,0,0.32484472322339375,0,0,0,0
state,101,15,0.05,0.13865537300661032,0.0,0,0.3268580611327507,0,0,0,0
state,101,15,0.1,0.22237988741885317,0.0,0,0.3268580611327507,0,0,0,0
state,101,15,0.2,0.3975541899250341,0.0,0,0.3268580611327507,0,0,0,0
state,101,16,0.05,0.1378113804971785,0.0,0,0.3292646555191124,0,0,0,0
state,101,16,0.1,0.2214015266032417,0.0,0,0.3292646555191124,0,0,0,0
state,101,16,0.2,0.3962288145829741,0.0,0,0.3292646555191124,0,0,0,0
state,101,17,0.05,0.15332707041471239,0.0,0,0.32144540222166135,0,0,0,0
state,101,17,0.1,0.22838470748955197,0.0,0,0.32144540222166135,0,0,0,0
state,101,17,0.2,0.3920879305680362,0.0,0,0.32144540222166135,0,0,0,0
state,101,18,0.05,0.12983123735555646,0.0,0,0.31777736907971715,0,0,0,0
state,101,18,0.1,0.20641102641127007,0.0,0,0.31777736907971715,0,0,0,0
state,101,18,0.2,0.383275657793505,0.0,0,0.31777736907971715,0,0,0,0
state,101,19,0.05,0.14754032167214753,0.0,0,0.3118611019006585,0,0,0,0
state,101,19,0.1,0.2262535977981607,0.0,0,0.3118611019006585,0,0,0,0
state,101,19,0.2,0.38499472683644476,0.0,0,0.3118611019006585,0,0,0,0
state,101,20,0.05,0.12462257608487096,0.0,0,0.2947850201822317,0,0,0,0
state,101,20,0.1,0.2029679110797602,0.0,0,0.2947850201822317,0,0,0,0
state,101,20,0.2,0.3648193029970013,0.0,0,0.2947850201822317,0,0,0,0
state,101,21,0.05,0.15076065329228006,0.0,0,0.32025556713014564,0,0,0,0
state,101,21,0.1,0.23273003036004383,0.0,0,0.32025556713014564,0,0,0,0
state,101,21,0.2,0.40260255114349713,0.0,0,0.32025556713014564,0,0,0,0
state,101,22,0.05,0.1443519382271886,0.0,0,0.3166763215623565,0,0,0,0
state,101,22,0.1,0.22234383124535853,0.0,0,0.3166763215623565,0,0,0,0
state,101,22,0.2,0.38857940032313876,0.0,0,0.3166763215623565,0,0,0,0
state,101,23,0.05,0.1488568188084501,0.0,0,0.30317091004349717,0,0,0,0
state,101,23,0.1,0.22225591853033952,0.0,0,0.30317091004349717,0,0,0,0
state,101,23,0.2,0.3767096598598608,0.0,0,0.30317091004349717,0,0,0,0
state,101,24,0.05,0.1298982084636011,0.0,0,0.300023009438345,0,0,0,0
state,101,24,0.1,0.20294220511532965,0.0,0,0.300023009438345,0,0,0,0
state,101,24,0.2,0.3679455783605909,0.0,0,0.300023009438345,0,0,0,0
state,101,25,0.05,0.15802360281902147,0.0,0,0.3062278587185152,0,0,0,0
state,101,25,0.1,0.24271052019377173,0.0,0,0.3062278587185152,0,0,0,0
state,101,25,0.2,0.3922811772154071,0.0,0,0.3062278587185152,0,0,0,0
state,101,26,0.05,0.14250392803341858,0.0,0,0.3037834767351593,0,0,0,0
state,101,26,0.1,0.22168643846632866,0.0,0,0.3037834767351593,0,0,0,0
state,101,26,0.2,0.3875652408447646,0.0,0,0.3037834767351593,0,0,0,0
state,101,27,0.05,0.13878544597200684,0.0,0,0.30949812952013706,0,0,0,0
state,101,27,0.1,0.21285396752281247,0.0,0,0.30949812952013706,0,0,0,0
state,101,27,0.2,0.3827685944700776,0.0,0,0.30949812952013706,0,0,0,0
event,101,1,0.05,0.0,0.0,0,0.0,0,0,0,0
event,101,1,0.1,0.0,0.0,0,0.0,0,0,0,0
event,101,1,0.2,0.0,0.0,0,0.0,0,0,0,0
event,101,2,0.05,0.0,0.0,0,0.0,0,0,0,0
event,101,2,0.1,0.0,0.0,0,0.0,0,0,0,0
event,101,2,0.2,0.0,0.0,0,0.0,0,0,0,0
event,101,3,0.05,0.0,0.0,0,0.0,0,0,0,0
event,101,3,0.1,0.0,0.0,0,0.0,0,0,0,0
event,101,3,0.2,0.0,0.0,0,0.0,0,0,0,0
event,101,4,0.05,0.0,0.0,0,0.0,0,0,0,0
event,101,4,0.1,0.0,0.0,0,0.0,0,0,0,0
event,101,4,0.2,0.0,0.0,0,0.0,0,0,0,0
event,101,5,0.05,0.0,0.0,0,0.0,0,0,0,0
event,101,5,0.1,0.0,0.0,0,0.0,0,0,0,0
event,101,5,0.2,0.0,0.0,0,0.0,0,0,0,0
event,101,6,0.05,0.0,0.0,0,0.0,0,0,0,0
event,101,6,0.1,0.0,0.0,0,0.0,0,0,0,0
